frame.number	eth.dst	eth.src	eth.type	ip.version	ip.hdr_len	ip.dsfield.dscp	ip.dsfield.ecn	ip.len	ip.id	ip.flags.rb	ip.flags.df	ip.flags.mf	ip.frag_offset	ip.ttl	ip.proto	ip.checksum	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.hdr_len	tcp.flags.res	tcp.flags.ns	tcp.flags.cwr	tcp.flags.ecn	tcp.flags.urg	tcp.flags.ack	tcp.flags.push	tcp.flags.reset	tcp.flags.syn	tcp.flags.fin	tcp.window_size_value	tcp.checksum	tcp.urgent_pointer	tcp.options	tcp.payload	udp.srcport	udp.dstport	udp.length	udp.checksum	eth.padding
104	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	52	0x00003146	0	1	0	0	128	6	0x00004fe9	192.168.1.101	208.117.231.17	56564	443	32	0	0	0	0	0	1	0	0	0	0	64400	0x0000a02b	0	0101050a300a9e46300aa3be						
105	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	40	0x00003147	0	1	0	0	128	6	0x00004ff4	192.168.1.101	208.117.231.17	56561	443	20	0	0	0	0	0	1	0	0	0	0	64400	0x0000278f	0							
106	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	81	0x00000983	0	0	0	0	48	6	0x0000ee2d	173.194.35.39	192.168.1.101	443	56655	20	0	0	0	0	0	1	1	0	0	0	42713	0x000000d6	0		17030300240000000000000007365b3cfbe9e09f359227fc64c714eedb5395c8a73bc1a50c656da68c					
107	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	1440	0x00009b29	0	0	0	0	47	6	0x0000719a	208.117.231.17	192.168.1.101	443	56562	20	0	0	0	0	0	1	0	0	0	0	31529	0x000013c0	0		627e518c72cc2a34f875381d0d20ae5754dd223e496bc2ddcb4de442c09630eb50b3db16708b86871f255de688a61d5ac92a3f398ffd5648539a9d49f70d849db7f74f3941f4286968eca125f96e4d5c3eb2441634f3172679d6aa7a4a6b793f82f59451537bde4c4a6a435db0cdea7927a7bcea04089a08bc811162b158700433db8624d1994ddabf9aae8a6e2aa42b604db849329e127d80152bc56312a540437308129c0938faedf0cbcb5bbaad2c3bb05978a429cf3e1d52600c944515926e0904e71ff56380adf8dd425e3ae12af9e8f67bdaacd6e9684dc053d7d1a19c51cd128673e13bda311be43113a76f26b33eed5e7db8d109488ce9dc23dae1a78eae984fd566f1d33714036f5a9720facdb62ed97ce9730d145a505b8fe99b590f8cf127e562af0c8224134c64a6db035f2ad16c0ce022122c0c52d0b515553bb48c142813f995d7508560bd30ba85f1e35e8454e1990326b236e5569b6aa1fb85620e50fd1a25e704e05a19b2e40533de073e2c5c65c46bd801832fced739f4e5ebafd497610f5877a686ce0570fe2a8299914a64a24e438164ee0ca836a28646e81b9f5779e8474088360350abc30034aedbfc02e6019ca5b6f795127808e1afbbd8aa10f3b548f6936acac529b7defe80d0ad19e8a218dcb598b1057012bf487c1393249bf524add2f84bbd07547927218481ee877ed8825e0a832da82944f09565113776268478bb0f8172a4224153e06337afaf341ebfcb45929d087ff8cc1d664cb3d3a81262e9dd0232dc921cbd55c1c9af4e96d67356ccba6e540e9a2fac7565300860cd198decdb75f2a7770f5a3d4446ff997d8832d6ad66cfab64457e7dde18c980599cbf7a15a819125b9d318adc1571c31494be2196bf7781c80d723cbc9429bcc0b13de1541208fd37b136159b59e35be3c215d733b74d4e925c6a062850f2d4c3066510d80dd051143adbd6b7c8ed12e709a3e889f07f610535a089ecaf172e76db827a0600ccfcfbb296021dd9237d338b679de3f2fad962631439149827cd667e3a8a50ddd6200488d36dd10f5d0c1930650fc89c3e9371fd42cc0ec08b6aefa6b1640c41a57fe5f9c18169cd219c516c81cb25f68729225e9712eb57b5cbd27022d7596f78cbf37d8a1fabcab67c4d3941bf99cbc25c5ba1f0f053526ea84f9ba952d5b14e096c1e02b6755d7f761f2957a8c68cfc101f6df5961160b16ad44560fac7867764173de83c5975ed290ac28cc30007e4550310b4a8edff3577d310dfeb86301ad0156e343164cdf8e5f89d8bed4bcf5354549172859e3faf10dfcf9d9a298ca746d13732e1862106a480402bf768adc232b01b8d93c4983549406ee11b955404299ae0c5f97d99f5e6af8f477af6957311b499d15aa659a9e79b6fc15b2fe53938a65801aeedff11dc832bc25d3a3b2269a6f3b1fceaeb9143b38a07aa99a8abddd100911f4b298b58cdb8abfb79f434049bb19ccc7d1b559dca8c9a4428b9c5d7bfeb415443e70cdf6c7da8dbf7536c2ed6bff0b0f025c5a0b4f9f557699644ee2a61d277d7a80351172ca27fc91dc3f25b093bdee685221c5730de77eb9bb637f23a10c1ad740b1a5906ab00fdb23a67d91c630ae23d0252188aa1827ba6e7b28e15873237772b1d549dd4e3c3ab79a3a2b6112a03edca5a1facd5eb132a528ff230425cc3a9868eaed47f9a3ad0485210083072d5ec941f1d27e10cb2d1c8ccaa590f04f6910a634d53c0fd53afd5a1069ccca35df9a48bd6982dd31ee3135ef802174ab547751c2e506f2b8c4b61ea1d6886ad18ea2db9beeff4500b795c0d2315c5e389eb3141a318fd15b8ef45a11ecf9c94812fca72791d15b95a6a25f4adb32c5fcfab09c4fbe090875a271b8f2ef22ee3aad32a4eea1a008fbc7bd56e5678163f9021ccc9bd163cd0e5a09945438c1dc4d699d67836415eae2bab61f7711d21e86c51df17e3					
108	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	1440	0x00009b2a	0	0	0	0	47	6	0x00007199	208.117.231.17	192.168.1.101	443	56562	20	0	0	0	0	0	1	0	0	0	0	31529	0x0000dcc6	0		4921eb07183856ca1f5c6ae86c38885c8c44ac363c1d3c9252228fb555d67f97d581b96e850a72322b0d40fa53ae860b1ebc5da7e76e1aeaae3743340e2a47f3866ca116f3973b736d6488685e2b6e7da2e91586f1eca3290dacf5436e30ffeb5b8ba78a91b560b19c774d585356d7c3967bce7bb1195e50490a4aca2cf282a71f7850207021a7a00263b987c412cb855781488aa1e400c1a8a6ed8ce7dd7f45c510fcefbc52accbd1908dabc8837c071e6ded33ec165f2f4395d14e31eeff90e7352a23f7038e672cdbf8abf3c693d596223d2f948879285378be80af7aba19de640ec2bc6bfbe491daa7251a3b8cb71b1de579d877c7355a82ced76c1aeff142d1970018616493847f1a130abaa736f86e026082199f75d2d0f9b36c67af6cd3eb97930998421b945e2958995c2bdc6a4b141352a0931d0f68e4e64edaf99f1969421ff58209d5103027fcbbc2bb5f9a63e952967eb129eafdecdcbe2b5c48f37458a140928461e1f93199a847cac9f1f5af189b813b6f9db0fb9cdc75b9ab23e670e986872ea88d2827bbf4c2704bcc17bb93d064f59ac35d0984cb165f007a51e07fd64339b83edb34dddd77059d5f711b8d460f0281a1002911532c9972338e5792aae868c9b9662c10be942f522b15ca9d25da3bb68ef69f37d702d17c2c25a7cd46388ac1b7b293cb0f95cfc343521a082cf2c3daafb33cac948c3d5b5b067e350a8d155f97928bc5ccfdcebbf1b0ca1b4653209bf1998b9131ba99b37166ce5e40f3bb5cc10e137277c57647f2d1dcc8c165e95575f11dd118f49224cd823a339537b1b36234e6ea9e31da8c7cbeb66f2d1fd20ac03662c410c4403bbdcf70f6733d80e22ea91c2e822ac73eaf89e6d86f942c26c0559219184e84aa2b2afef1f97826086768547bf77d0cefbe5c6d6c64dcee41a750004e87fbdf7658cec38e2134b6e96723b4568c520df1660babc18a5c422667086a66b3ec6fc47ce56baebb4d98eb47345cd05f799ddcdf7f03c66ed4562b00205f9d900a902b825695710f67fe0a1509f56cb8c10b7eca77046dc11ebedf1404272c2f5007e92c718420fb2dc4474a66e10d218600a0a8fed8dadd911b6b73dce24e45f478806cf359e3c570c4541987ca393f88ab67168b094c80dc43b41cbd9f5246964bcaaae283fffbbc042cd28e161a6a3e0486afb9c1e3a8d27855d22a5b99ceaf0e514eae282c66e4fa5149ab768198a07b3ae1f1fb50cae97339cc3132bbefa15fba7629d46f1bfff66d8f97de5b97ad662b7e3f4ee8b1e97bf6a784a014d5e42b38748db472fe91681a057e6e8014185e102bd1dbcc193976a8f961997dcd37ded84b2133cb97db0cc71764ef272544481a21cd382a3feb337a56d45eeeff0f51949692e5e9b29a39d555d31ce9caa005efdef8996cb03869d1a3e7cd0e22f82e32dece4907a76a84c8fe998053fee79a1610af115c725ab7e253ec761ea8e7ee6e57d8661f6c8409c1785d9ad0a123dc1e4d21b9a89f887895ab029f9887447e32f04f0eabffa4fa9074d61c2883bbbc7bde927a6cd60e911d3dddb9623f766da018758e37153e622e82741a850707fd0a6b339119424721aa452fd3452e080265258e1adb33c475516df4255049d4191b3baf0ed7b44e8251f461002b4edda708c9f6a05679c03b2cb3be146e996e474a8a2069de4842f0248ec695b97991a47db67c8aeb130e5c5fb158223f3c324112eb6cfe027c969674cb0e98480c12724fb5402f13f6678ec3eb5b8ef1186572f3aecfa67e60218363f599c76ad26865baf8fc485d77c4c19670951c01fb4ee6dc1ed4cdcfa7309244c6d15c74a50aa452a25496455a09e9276d055bb8befbd7c5a4f1620f01c5d111270feb7a56351c858a2a68ec8894ddc5354637c741153bc4afc9d82b55db5262632bd136507f9311aa912b488f15ff2a7f2aa13b7b0bed2c15fd5118d7f25fe1					
109	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	40	0x00003148	0	1	0	0	128	6	0x00003691	192.168.1.101	173.194.35.39	56655	443	20	0	0	0	0	0	1	0	0	0	0	64318	0x0000e0c5	0							
110	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	561	0x000080ed	0	0	0	0	41	6	0x00005cb6	173.194.66.84	192.168.1.101	443	56651	20	0	0	0	0	0	1	1	0	0	0	42714	0x00007015	0		17030301db0000000000000023311a07bc5b96b9556a7d89f19a744f6deb404ef2723f6a294ee56e4559c7f5fed2674e4f4654bda3cec620cee460524876940905c566a82353884e2c43387fe201abf8ea964da920076ea72aa2d526cdba22f8d066ad9478fe5f72566af8c804f823cc13b3ae1dcf5cc3c2054c877019505c87041ac45ea29eb3765eace4d53c0be070557ea4952daf7c5acb0736fd16e08ef8282e84a25c783cdcada9a734d7d86b8d137c8e47795efd7f3edc6a4813ad39e0036523550222378be5b7be72f107f7a89c8ee785f889d6018d01ffdb7931ef875f0186253b49d371824301eaa50aa397df34af33ef48c0f97c701ad7f210c2aec1b9209537e726e3acb2c6a395c6713899eefeea1071c22dc6da4ff0addaf60116fea3d93b187833349f33b67b4fb6a7886f39d460fcb51043a7dba419da9d994a976db69783d3aa203617b55c77f311923c1c5f77ae1c8c629570739a34e3bba8dbdf89760ded8e34fe7283d9bb0e231cf59b8ad9700c11b3d9e497e48176510f6c89b05fa32b316988d07a3f12334c1d2389f0d5f750f25903a75cb6999809dbe95d1067d24c4876a42d19d5cd822b1a07143177f60e72a5288e68b652671dd6666fe047d4c704f00edf3c7216d6dd2ec5728c122a7054256d09c319966c8d1703030024000000000000002482738493db81592590ac7442c070321b09ea9e7861e978efcdea48db					
111	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	1440	0x00009d3b	0	0	0	0	47	6	0x00006f88	208.117.231.17	192.168.1.101	443	56564	20	0	0	0	0	0	1	0	0	0	0	31529	0x0000f4e4	0		7059491ac6a3dc41e24120f2de4b95646fb324d17d7b6cc432359073fdbd0ca9a646887fb156b11f47a936f833a480c8134c6f97a75fc65b97f5127447e4246dc60248bac14844996c81fc43715fb86fda4cf55f7db35794d610e05794c7f3fb8aef6905cc4cc9625803eb6a17b641aed9962e197b6813c62ea4d2da402cf0b9c7e8809fc0769ebe46f5b4739e97c9c5709d7cc81cf87f3265aa7b5152f9e72b2e6a1924a7c9da6c9745c964257ec6b6e95f13306870bce829d8bd6631acf31debdeed2e3c1d6ab09294a6c7ffb6f09bc3ec362d48a2260cc86b0972dbf460c84c204004ae7b39122cb3282ea19a0d37f23150618b7ff6bbc18403d632b83699a605a471e04248473b91f693d12c09146edfb5654a97b3f9c2b5a5834c50332d8741fed08aec3a61bdc823e3dbe0291d2e7937309a28e715d0a42edbcd1b3346b0b788200fbe077deb449c1d4b1f22579350a703cc9834643cb7b3d1e8ba50a33bb270936c96bc773d1994647e1f5626a0a0892092efb12bfdc0ab21911d26e215902063296527e479f05267eda55f33ddc533279a76018358ecab87ae44338546865907ad197ac3ed9cc5d350a9426674dcd3f7c4812f77238111d2ce6ace6288cdc74c907fa17067dc4a5db490ee4c7ca4eeefbc2a04b46951db5c409377ad661ff64373dbb8a0799c7b70fb6ad51792812f3364f68efd02a61684c5aff4abc764fdf24f2aef41fd25eca5c78fc50c831db1e50e1e78ab201dc90b45fd8157083095a413cbf6a1bb2856b05686f96a01ef35b6ddf36dea8d067a54e2189bc43c50651c9f5a5264a068ec9b1c30f4ccf9a908f2d80c272ea47d9439520f286598f200577411f51b55613d7254419341bef66409b4794b718c6edfc81d4f2568534e90b8c6dccadac493e4a76f148a67d4b8e1c316a1496d14d3f8eec5a8ee1ad0a6dc2b9188548134adc6f992571e64c15c640d3bfaab9b038bdb7ed906d9dadb91d7f8d5be9671d18e79f759df554e9fe1a0ef5b7b4a07ccf541a2924fcc33738652fb09c34232beab5761d3ad97c3f37440d0cb6ac907ac7dacc7ee9436f63c9671b0335607097ac00768b0ba2c2a1127e65ff932b2e6e217a7421f816201238ca5f7bab59a8cefb531a3c6b6d01ca16c7f8e9f8902d862adf8eafe359e13540935ebf2d578e21c09c3c3a4e6c1c4ae20a566610d7c03d1252c9613063b4a0f026a74138957211f20220140fb01f1910a3c9eb78ad7cd9b7671b31e0bb1f0afd15711688071bdf73ece93205b3e9b5e2377108791c7e5171ac2428bbbf111b14197a717120b6cd0b1b0e44b547d73ddcc8fc96a427e289ad6c6443674efbe2be46531b3d5716f547211d5ec879e4c933155663d61b5eaba0133a0526e7e50808065d446662e3a7ac902289803712eaff9f2d62965b656a4bcbc09107441071bd94903a7b0c669bee1ecaba0db5d5ffb6e3dd533cd3bb9639d49fb76c99c88ec362d618cd9d25b751a50883894a0c4a24c7b87a0fc77245ffe43979c2be4b351f46f514d4a0c859638abc160f746425c57b92309307bf7994f9da5be76eaf409d21afccae365ed3147f36152f3b91e17a35e853a72eef217d099a0d15dccd853c1a5e4fcaee81bcb602d4b654526029222c37b51d4a6ae2a96549b318878b195d0cbbdeae91d638668f991b2ca7a06dba749bbd0649f1ca7170988f7b6b7740be0cd2e67b2657e6c54c27808c08b174cd2050e265105a89c4ffbae06749350569188ad8a84a78f48eba53ee0ba10ca176386ee684f0d1703010b4475fb5fb5486f1c6cabbe6a0ee764eb75928c220b2d2f0b3e8bab7f0df7b377231342e940fe20bcce467873be35ee06ca3571d0c66d82674d57f1fce2f1f5eb68723870e85854ce7d6110bae7b67470ec9fc8337ba48dc03005bd8f079b122f62d9b3c0d6353029cfec2ca253d08cf22690dcb3a8e4ac075325a99a70					
112	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	1440	0x00009e41	0	0	0	0	47	6	0x00006e82	208.117.231.17	192.168.1.101	443	56561	20	0	0	0	0	0	1	0	0	0	0	31488	0x000051c5	0		a95b543d749bdea401b64e9b78bccb1deff68b10a7487a09acc72ad2dbcb9d253f7905be41c98845c12965bd62be4d0e7fe6eaaa0d23a0a5ab581313057e0ecc55aac074273b6deadfbe077f8704f94fb3202fbb92168d7d8e167c079c107f1dda67625b0c6dc0c2c4341640bfa20c4b9218f5a90636c49f887b9fd2f78b7b5a090043e591cca830a80d2f807bebc084bef9c3d262253a64dbe758a7313b74521dc6c3017334707d2c6248af0132558d5a42c87895283e2e8d83081f83f51268a3ec9ca8962496ea6e620886c4b3d87c9a44fc46b674756d7f2352eedcf870e12ece051a748dd1195f24b464565df08cd6bdf04f43a7abd0fc2cff4acb47f7875a966fc64a82a4a99d384c93f0a434e5bec3e4904f1853bc505f5607e52d81193f6c3837f7435f9ea5e6ae72eb423e6739576ffc329e5497e3afa9c0a5c33e895ad67a0897e5f55077266d0eb5d796219e08823d1358cc1990bbf10308015d2d9eee9fae3b0dc803296116f3e5c529e0fdfe03cb7eee9d9425c34ac26e3aa3798c55a9d6cad7bc1f757fedb983b4e67c8a826a6bb61a36aa9c115c144da4c5ec1b5d656451c1b69a307358af887d389ccd366a38a6a1f89e1b6f5bfca53298427b9f03a83b5acd8d1d74d4148ad47d5b18d8eed790e2e19ec2f0d4dbb2da693bb754dbde7e0a7a807025737f3e69868647feea89f81f0be1b9718ddd9b23e71b24dbbff7b18b8f619eb33b3343531a1745fa514783fe86672bf97d1e05bcd9fac1d5daa87a7da0f477168ba5be6595334c1f1390505d37db2cc6a48250e727d84227f742210e272d9d8172f80c00dada82aefc2a94b53541773666073989fd84866bf8ef6ab62f9d63113b0860dedf74b9ff835e14244fe749905cb65201625d9e200c303eb4100cad9f4acc8304e3e0945b6475fd64633d12309bab75987329e4556bcbe70c13c7b844b664a88d37303d69429a3cb78587c42686c35f6e210beac9baa81bbe4cbf3a8eb946f3929c59e054fcb1d542e305496d78c0453ba008f460e388b024347dd3460c14edd57d35cb54c1ed6cb151960f34363d4c0c36a5546aab5933f0e0a7f84c2b019b384b255f3b04a33d22855c637b05df1dc9edfa1f1a86e70f63a4d6acaa6f50e3b941eff506b92f07dc17c3717498b4f3fe3ddd74aaa02394956711e71b31ec793cd548ce7aeded601a0441b7447c63becbefe79c2a24c4a8dc1437082b8b2d223766b2cb68baecdffe2066b5a4845db1380119120a5a5ee1ea384c75e263c8050c29013368ac535d8504956a62ec39490e7dd1fede46a1ab1d06ba50b4748917a5ad85035240a2620c83e486387988c06e5fd1718ffb20d3ac520cbb93263d77659fb2fce1c3e252be32803e4e2c0fb8cc93f2e2cfd5083cd85aecf3ae0b967f9f898834f1439c75d23326227a902fedfe92f61f49b3ccda1399df97f3ff608cde4bdf34b289e83bd9fc88dfb3457aaa357ed61166f6386d692e619d0be92887af7283b1b67d66d9f94d13cf974d46abf509414560519914aff352551d01c2e3d6908bc69bdf3f0bbd2c54e25363b5e2211779538b4e8433f8d27ad987a3afa2b5d723488d3fd91a44dae31fbadd4e2ba60abcfca12a3067c28d1810ed369d60489b87dbe8d056c81085672c526e72235825c6fbb4d1c1c419104941bfbce070e5c92f908c24c42d780499e8f32343a1c5a52efc98939a003e5eb58952756469c539317d8238054e03bde332850648cc3770a999d025c8d872bd8c47126a59b61094311001f9fa645e71445df9bc7541925f8db33f1c9619467c7843cc8f6cfd626b43d07c26fc98e13360e3a9d15d9b8563774dc160c1d267d10dbc7d9498d0a90e73b3f7a195ffadbb5981c7c1929cce46165c43807e057ae2ef0ab1511fd8ba548e9cfa0d63ea8b9a06d4ffa7bd8dcb82c8a9bfd77f0eac0d7964b49bb92497a4f29e9cbc87172e474d					
113	00:14:0b:33:33:27	d0:7a:b5:96:cd:0a	0x00000800	4	20	0	0	1440	0x00009e42	0	0	0	0	47	6	0x00006e81	208.117.231.17	192.168.1.101	443	56561	20	0	0	0	0	0	1	0	0	0	0	31488	0x00001b41	0		af2f3630099cb937446dcead8ffabd1e7b998271d9f9cbd49bc00090179fff15622465496e4bb566895ce11ece79e6abb22bf4e0e659d3e96013b7cc549a218a5be81bbb27c9a4ece0401718f944b7469e42ea45859e1c664c56d19e6ef7000ad8c5bbd5cee2fc1a4afbfa5d708a9c1c770982542e658cf3e2e725b4ebf324604057fd56caa7c332c96b1918445ffb637f1bcc45d4fab255b938ec37618fd4aa2b3401d69952a193fea794c719beed3395b12a209e645dacdbf1090adcd75ab0e58846536559fc93690789336053668ae16b876d62708159572d3ba5e7201b2f3af52704a855ae0e4a1c58317a25ecee28a1e2513af396ad0f5f9eee2b289099ef4e50aa8f259c848ff55a5089be7ecde38881b4f1c0d2d2cebb89b5cc4d5ab147199f9c3f3f53101eb143282b7d9aa18936157f0d9814c2349052b0e293acec6011e85a30540b2e798e0c35b47d8e7d43690362151e8012a07ac6ac823d93359d4a38c4f76edddc9475809818e44d196fe3b2bcce121266ee635fe60ee192d3d66f065c856cfaca6d59c967461a3accedfb54ab981f9fd3ffc09c8456801697e0db4a6ff3c5d91c0b06a253c33f6ece38771f1ad23a850b9942a74b72b672c739d0380efac3cbeb8b0d18663ff2edd48d85aa35b21acf2f62c7a4541cb0e0c06a4c7eeabbc1996f01eb14e3ac7bb55ddeb096c7f28f1283656b5ea8ecf69d1c2bed1e0fed3aa94993c8123aba6252337ce9d0709502d5de7fc1b5cae3e580834385dddfd547d6b520d6f8b62a1eb34328dbff5ad3c67727b68165c8a411a6f60ffcaf54065c21b07a195f491f5e6c8b2a2d0381d2354c39262227c0cc8628efb9e6983cfe3f83e78b7cf2f4f8cf127c15833d66d26d7918ead55c1ccd889c335b8dfdd35b59766cd1238964133bf17e3f117004b237c81edcebcac22b94823ea34eaebdc271b8cfdc152ca3941204fd37e607b497c9b4cf90e837110f5eddff64d3db50888f0615934b86b5ee933a5cd9e0d58fd932e513c8fb1b7b6570b8b28fbb45f700fba04fa987a99fcae8131914a93dd06be0d4a1c3bf481c697a32be3b3707fe87228943b9054104077e5155d7ab806892f481256d6b4bae60ab1febf1e6075b6dc853f18532a461515b5ee2968598a8231f5d7ecdcbf335e859b01e78c2867106d55ddf8a1ce685623c3f3b71c5746c566b27eabb8a764481760e385aaf7fb0f44075334e6643d44baef3ec6f5441df8f244145efffb4e1f1852e9c188ac2377d5d85a9184de507c820cf49564e79c66833fb3be89bc3065b408e81e3836d430d910db82b0307ebd36629be5ad3bc7902a21b427f405fb45e6792aefdafb762e86c86c13409a026a643660e302238b27ea2031a49b3dee998da1854509fd80be347cb3dd31112e8dae9a389ab489d13065af612942782e3d1b15bc510c35c855c984ca6efd2b264117a57942b9c5340f012460ae86ba35bc749535d86bfb75b4b57940b90a159e831221402c9330a645c5b92fcf6fa99a2e5f165f95c5a946a7c9731ccfa388eb048c9c11fea4a46520ced4e37971ac471da35a7923dc3d866354b315c2faf3cbd4028feb59862623a06d6a58a59beba0e2afffaf365e1cc7c0103ea7faf25b715d2f4d43a364540a26644bf23f5f2372cdba3f443cc94fa93b623a540a67e035ab8f1fbab7d04d81759905f4a90c3ee2d348fecd7597fe0da51ef97e0f40369a88332fd354aaa69c2db63994b0f3198a8b7b8543d3b0963abd11bcfa93ee050ad00f4616e878f7d29cb631dc95544c386904db1ab2e60cd74ff13cc10dbeeb6179ac4e8c78701f5e8fb4b669e811039c04ff52a2da87212fac31c71e3ec71d8cab214c409542935a8d9ff61feadee911f52c58b343fcd2ce9c64bc76f997cb01e636844be3cfc47d7d7cbfd7b0d05d8ee5b76d884f408eee8c0269a34d92740a8840c8ddb102195a9e00d63f3					
114	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	52	0x00003149	0	1	0	0	128	6	0x00001757	192.168.1.101	173.194.66.84	56651	443	32	0	0	0	0	0	1	0	0	0	0	64400	0x0000be44	0	0101050a353c5876353c5a7f						
115	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	52	0x0000314a	0	1	0	0	128	6	0x00004fe5	192.168.1.101	208.117.231.17	56561	443	32	0	0	0	0	0	1	0	0	0	0	64400	0x00006903	0	0101050a831fbe5e831fc3d6						
116	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	52	0x0000314b	0	1	0	0	128	6	0x00004fe4	192.168.1.101	208.117.231.17	56561	443	32	0	0	0	0	0	1	0	0	0	0	64400	0x0000638b	0	0101050a831fbe5e831fc94e						
117	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	40	0x0000314c	0	1	0	0	128	6	0x00004fef	192.168.1.101	208.117.231.17	56562	443	20	0	0	0	0	0	1	0	0	0	0	64400	0x0000578f	0							
118	d0:7a:b5:96:cd:0a	00:14:0b:33:33:27	0x00000800	4	20	0	0	52	0x0000314d	0	1	0	0	128	6	0x00004fe2	192.168.1.101	208.117.231.17	56564	443	32	0	0	0	0	0	1	0	0	0	0	64400	0x00009ab3	0	0101050a300a9e46300aa3be						
