frame.number	eth.dst	eth.src	eth.type	ip.version	ip.hdr_len	ip.dsfield.dscp	ip.dsfield.ecn	ip.len	ip.id	ip.flags.rb	ip.flags.df	ip.flags.mf	ip.frag_offset	ip.ttl	ip.proto	ip.checksum	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.hdr_len	tcp.flags.res	tcp.flags.ns	tcp.flags.cwr	tcp.flags.ecn	tcp.flags.urg	tcp.flags.ack	tcp.flags.push	tcp.flags.reset	tcp.flags.syn	tcp.flags.fin	tcp.window_size_value	tcp.checksum	tcp.urgent_pointer	tcp.options	tcp.payload	udp.srcport	udp.dstport	udp.length	udp.checksum	eth.padding
169	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x0000115d	0	0	0	0	64	6	0x0000e803	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x000022fc	0	0101080a00054b9b001614ef						
170	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00004a57	0	0	0	0	64	6	0x0000af08	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000abf2	0	0101080a00054b9b001614ef	77					
171	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x000016fa	0	1	0	0	64	6	0x0000a266	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e95f	0	0101080a001614f200054b9b						
172	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x000016fb	0	1	0	0	64	6	0x0000a264	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007242	0	0101080a0016150600054b9b	77					
173	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x00001426	0	0	0	0	64	6	0x0000e53a	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x000022e3	0	0101080a00054b9b00161506						
174	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x000056e0	0	0	0	0	64	6	0x0000a27f	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000abd9	0	0101080a00054b9b00161506	77					
175	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x000016fc	0	1	0	0	64	6	0x0000a264	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e946	0	0101080a0016150900054b9b						
176	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x000016fd	0	1	0	0	64	6	0x0000a262	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000bb16	0	0101080a0016153000054b9b	2e					
177	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x00000604	0	0	0	0	64	6	0x0000f35c	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x000022b6	0	0101080a00054b9c00161530						
178	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x0000286c	0	0	0	0	64	6	0x0000d0f3	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000f4ac	0	0101080a00054b9c00161530	2e					
179	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x000016fe	0	1	0	0	64	6	0x0000a262	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e91a	0	0101080a0016153200054b9c						
180	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x000016ff	0	1	0	0	64	6	0x0000a260	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00006fc7	0	0101080a0016157c00054b9c	79					
181	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x000016ff	0	1	0	0	64	6	0x0000a260	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00006fc7	0	0101080a0016157c00054b9c						
182	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00001869	0	0	0	0	64	6	0x0000e0f6	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000a95d	0	0101080a00054b9d0016157c	79					
183	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001700	0	1	0	0	64	6	0x0000a260	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e8cb	0	0101080a0016157e00054b9d						
184	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001701	0	1	0	0	64	6	0x0000a25e	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x000087ac	0	0101080a0016159400054b9d	61					
185	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001701	0	1	0	0	64	6	0x0000a25e	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x000087ac	0	0101080a0016159400054b9d						
186	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00007bdd	0	0	0	0	64	6	0x00007d82	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000c142	0	0101080a00054b9e00161594	61					
187	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001702	0	1	0	0	64	6	0x0000a25e	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e8b0	0	0101080a0016159600054b9e						
188	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001703	0	1	0	0	64	6	0x0000a25c	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00008090	0	0101080a001615ad00054b9e	68					
189	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001703	0	1	0	0	64	6	0x0000a25c	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00008090	0	0101080a001615ad00054b9e						
190	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x0000615a	0	0	0	0	64	6	0x00009805	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000ba27	0	0101080a00054b9e001615ad	68					
191	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001704	0	1	0	0	64	6	0x0000a25c	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e894	0	0101080a001615b000054b9e						
192	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001705	0	1	0	0	64	6	0x0000a25a	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007954	0	0101080a001615e700054b9e	6f					
193	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x00007416	0	0	0	0	64	6	0x0000854a	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x000021f3	0	0101080a00054ba0001615e7						
194	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00002109	0	0	0	0	64	6	0x0000d856	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000b2e9	0	0101080a00054ba0001615e7	6f					
195	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001706	0	1	0	0	64	6	0x0000a25a	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e856	0	0101080a001615ea00054ba0						
196	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001707	0	1	0	0	64	6	0x0000a258	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000793c	0	0101080a001615fb00054ba0	6f					
197	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x00006036	0	0	0	0	64	6	0x0000992a	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x000021dd	0	0101080a00054ba0001615fb						
198	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00004f55	0	0	0	0	64	6	0x0000aa0a	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000b2d3	0	0101080a00054ba0001615fb	6f					
199	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001708	0	1	0	0	64	6	0x0000a258	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e841	0	0101080a001615fd00054ba0						
200	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001709	0	1	0	0	64	6	0x0000a256	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000ba01	0	0101080a0016163400054ba0	2e					
201	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001709	0	1	0	0	64	6	0x0000a256	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000ba01	0	0101080a0016163400054ba0						
202	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00006a9f	0	0	0	0	64	6	0x00008ec0	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000f397	0	0101080a00054ba100161634	2e					
203	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000170a	0	1	0	0	64	6	0x0000a256	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e805	0	0101080a0016163600054ba1						
204	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000170b	0	1	0	0	64	6	0x0000a254	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x000084a5	0	0101080a0016168d00054ba1	63					
205	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000170b	0	1	0	0	64	6	0x0000a254	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x000084a5	0	0101080a0016168d00054ba1						
206	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00005402	0	0	0	0	64	6	0x0000a55d	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000be3a	0	0101080a00054ba30016168d	63					
207	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000170c	0	1	0	0	64	6	0x0000a254	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e7a8	0	0101080a0016168f00054ba3						
208	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000170d	0	1	0	0	64	6	0x0000a252	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007897	0	0101080a0016169700054ba3	6f					
209	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000170d	0	1	0	0	64	6	0x0000a252	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007897	0	0101080a0016169700054ba3						
210	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00006534	0	0	0	0	64	6	0x0000942b	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000b22e	0	0101080a00054ba300161697	6f					
211	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000170e	0	1	0	0	64	6	0x0000a252	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e79c	0	0101080a0016169900054ba3						
212	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000170f	0	1	0	0	64	6	0x0000a250	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007a8e	0	0101080a0016169e00054ba3	6d					
213	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000170f	0	1	0	0	64	6	0x0000a250	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007a8e	0	0101080a0016169e00054ba3						
214	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x000022cc	0	0	0	0	64	6	0x0000d693	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000b425	0	0101080a00054ba30016169e	6d					
215	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001710	0	1	0	0	64	6	0x0000a250	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e792	0	0101080a001616a100054ba3						
216	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	54	0x00001711	0	1	0	0	64	6	0x0000a24d	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000d9c5	0	0101080a0016176400054ba3	0d00					
217	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	54	0x00001711	0	1	0	0	64	6	0x0000a24d	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000d9c5	0	0101080a0016176400054ba3						
218	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	54	0x00002f0b	0	0	0	0	64	6	0x0000ca53	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000134e	0	0101080a00054ba700161764	0d0a					
219	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001712	0	1	0	0	64	6	0x0000a24e	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e6c4	0	0101080a0016176700054ba7						
220	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	103	0x00004718	0	0	0	0	64	6	0x0000b215	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x000027ca	0	0101080a00054ba800161767	50494e47207777772e7961686f6f2e636f6d20283230342e37312e3230302e3734293a20353620646174612062797465730d0a					
221	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001713	0	1	0	0	64	6	0x0000a24d	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e664	0	0101080a0016179300054ba8						
222	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x0000015f	0	0	0	0	64	6	0x0000f7c1	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000fbd6	0	0101080a00054ba800161793	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d302074746c3d3233392074696d653d37332e353639206d730d0a					
223	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001714	0	1	0	0	64	6	0x0000a24c	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e61c	0	0101080a0016179b00054ba8						
224	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x00005028	0	0	0	0	64	6	0x0000a8f8	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000018a	0	0101080a00054baa0016179b	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d312074746c3d3233392074696d653d37312e303939206d730d0a					
225	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001715	0	1	0	0	64	6	0x0000a24b	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e577	0	0101080a001617fe00054baa						
226	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x00000073	0	0	0	0	64	6	0x0000f8ad	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000f2ec	0	0101080a00054bac001617fe	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d322074746c3d3233392074696d653d36382e373238206d730d0a					
227	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001716	0	1	0	0	64	6	0x0000a24a	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e4d1	0	0101080a0016186200054bac						
228	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x00002628	0	0	0	0	64	6	0x0000d2f8	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x00000246	0	0101080a00054bae00161862	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d332074746c3d3233392074696d653d37332e313232206d730d0a					
229	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001717	0	1	0	0	64	6	0x0000a249	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e42b	0	0101080a001618c600054bae						
230	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x000017b2	0	0	0	0	64	6	0x0000e16e	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000fd9a	0	0101080a00054bb0001618c6	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d342074746c3d3233392074696d653d37312e323736206d730d0a					
231	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001718	0	1	0	0	64	6	0x0000a248	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e385	0	0101080a0016192a00054bb0						
232	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x000041bd	0	0	0	0	64	6	0x0000b763	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000f6f8	0	0101080a00054bb20016192a	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d352074746c3d3233392074696d653d37352e383331206d730d0a					
233	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001719	0	1	0	0	64	6	0x0000a247	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e2df	0	0101080a0016198e00054bb2						
234	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x00001276	0	0	0	0	64	6	0x0000e6aa	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x00000156	0	0101080a00054bb40016198e	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d362074746c3d3233392074696d653d37302e313031206d730d0a					
235	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000171a	0	1	0	0	64	6	0x0000a246	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e239	0	0101080a001619f200054bb4						
236	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x00003947	0	0	0	0	64	6	0x0000bfd9	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000f0ad	0	0101080a00054bb6001619f2	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d372074746c3d3233392074696d653d37342e353238206d730d0a					
237	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000171b	0	1	0	0	64	6	0x0000a245	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e193	0	0101080a00161a5600054bb6						
238	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	116	0x0000316e	0	0	0	0	64	6	0x0000c7b2	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000f206	0	0101080a00054bba00161a56	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d392074746c3d3233392074696d653d37342e353134206d730d0a					
239	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000171c	0	1	0	0	64	6	0x0000a244	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000e087	0	0101080a00161b1e00054bba						
240	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	117	0x0000218c	0	0	0	0	64	6	0x0000d793	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x00004c70	0	0101080a00054bbc00161b1e	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d31302074746c3d3233392074696d653d37352e313838206d730d0a					
241	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000171d	0	1	0	0	64	6	0x0000a243	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000dfe0	0	0101080a00161b8200054bbc						
242	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	117	0x00003fdd	0	0	0	0	64	6	0x0000b942	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x000051c6	0	0101080a00054bbe00161b82	36342062797465732066726f6d203230342e37312e3230302e37343a2069636d705f7365713d31312074746c3d3233392074696d653d37322e393235206d730d0a					
243	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x0000171e	0	1	0	0	64	6	0x0000a242	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000df39	0	0101080a00161be600054bbe						
244	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x0000171f	0	1	0	0	64	6	0x0000a240	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x0000dbd1	0	0101080a00161c4500054bbe	03					
245	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x000048b1	0	0	0	0	64	6	0x0000b0af	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x00001870	0	0101080a00054bc000161c45						
246	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x00007b51	0	0	0	0	64	6	0x00007e0e	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	1	1	1	0	0	0	17376	0x00001945	1	0101080a00054bc000161c45	ff					
247	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x0000144d	0	0	0	0	64	6	0x0000e512	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x00002665	0	0101080a00054bc000161c45	f2					
248	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001720	0	1	0	0	64	6	0x0000a240	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000ded2	0	0101080a00161c4800054bc0						
249	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	209	0x00007bbd	0	0	0	0	64	6	0x00007d06	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x00005ce6	0	0101080a00054bc000161c48	5e430d002d2d2d207777772e7961686f6f2e636f6d2070696e672073746174697374696373202d2d2d0d0a3133207061636b657473207472616e736d69747465642c203131207061636b6574732072656365697665642c20313525207061636b6574206c6f73730d0a726f756e642d74726970206d696e2f6176672f6d6178203d2036382e3732382f37322e3830372f37352e383331206d730d0a2420					
250	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001721	0	1	0	0	64	6	0x0000a23f	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000de33	0	0101080a00161c4a00054bc0						
251	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001722	0	1	0	0	64	6	0x0000a23d	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x00007824	0	0101080a00161d5000054bc0	65					
252	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	52	0x00007db7	0	0	0	0	64	6	0x00007ba9	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	0	0	0	0	17376	0x000016c0	0	0101080a00054bc500161d50						
253	00:a0:cc:3b:bf:fa	00:00:c0:9f:a0:97	0x00000800	4	20	4	0	53	0x000076ff	0	0	0	0	64	6	0x00008260	192.168.0.1	192.168.0.2	23	1254	32	0	0	0	0	0	1	1	0	0	0	17376	0x0000b1b6	0	0101080a00054bc500161d50	65					
254	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	52	0x00001723	0	1	0	0	64	6	0x0000a23d	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	0	0	0	0	32120	0x0000dd24	0	0101080a00161d5200054bc5						
255	00:00:c0:9f:a0:97	00:a0:cc:3b:bf:fa	0x00000800	4	20	4	0	53	0x00001724	0	1	0	0	64	6	0x0000a23b	192.168.0.2	192.168.0.1	1254	23	32	0	0	0	0	0	1	1	0	0	0	32120	0x000064c5	0	0101080a00161da800054bc5	78					
